Item 0:
	Name: NULL
	Sort Value: 416
Item 463:
	Name: GESO
	Icon id: 137
	AnimPose Name: e_big_gesso
	Animation Name: Z_1
	Name Message: ename_261 (Big Blooper)
	Description Message: ehelp_261
	Buy Price: 80
	Sell Price: 40
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 111
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 317
	Sort Value: 424
Item 464:
	Name: KAMEREKING
	Icon id: 137
	AnimPose Name: e_kamere
	Animation Name: Z_1
	Name Message: ename_262 (Francis)
	Description Message: ehelp_262
	Buy Price: 120
	Sell Price: 60
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 129
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 318
	Sort Value: 425
Item 465:
	Name: ROSE
	Icon id: 137
	AnimPose Name: e_card_bar
	Animation Name: Z_1
	Name Message: ename_263 (King Croacus)
	Description Message: ehelp_263
	Buy Price: 100
	Sell Price: 50
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 225
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 319
	Sort Value: 426
Item 466:
	Name: LUIGI_L
	Icon id: 137
	AnimPose Name: e_dark_luigi
	Animation Name: d_luigi_Z_1
	Name Message: ename_268 (Mr. L)
	Description Message: ehelp_268
	Buy Price: 20
	Sell Price: 10
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 179
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 295
	Sort Value: 432
Item 467:
	Name: LUIGI_ROBO
	Icon id: 137
	AnimPose Name: e_card_gan
	Animation Name: Z_1
	Name Message: ename_269 (Brobot)
	Description Message: ehelp_269
	Buy Price: 120
	Sell Price: 60
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 179
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 296
	Sort Value: 433
Item 468:
	Name: LUIGI_ROBO_II
	Icon id: 137
	AnimPose Name: e_card_ganZ
	Animation Name: Z_1
	Name Message: ename_272 (Brobot L-type)
	Description Message: ehelp_272
	Buy Price: 130
	Sell Price: 65
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 292
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 300
	Sort Value: 434
Item 469:
	Name: SHINIGAMI
	Icon id: 137
	AnimPose Name: e_card_shini
	Animation Name: Z_1
	Name Message: ename_273 (Bonechill)
	Description Message: ehelp_273
	Buy Price: 140
	Sell Price: 70
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 359
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 327
	Sort Value: 427
Item 470:
	Name: EARL_DIMENSION
	Icon id: 138
	AnimPose Name: e_jigen
	Animation Name: Z_1
	Name Message: ename_276 (Count Bleck)
	Description Message: ehelp_276
	Buy Price: 400
	Sell Price: 240
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 305
	Sort Value: 428
Item 471:
	Name: EARL_ADJUTANT
	Icon id: 138
	AnimPose Name: n_nasta
	Animation Name: Z_1
	Name Message: ename_280 (Nastasia)
	Description Message: ehelp_280
	Buy Price: 300
	Sell Price: 180
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 304
	Sort Value: 429
Item 472:
	Name: DIMEEN_L
	Icon id: 138
	AnimPose Name: e_card_DmL
	Animation Name: Z_1
	Name Message: ename_281 (Super Dimentio)
	Description Message: ehelp_281
	Buy Price: 330
	Sell Price: 198
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: 309
	Sort Value: 436
Item 473:
	Name: W_KOOPA
	Icon id: 137
	AnimPose Name: p_kuppa_w
	Animation Name: Z_1
	Name Message: ename_339 (Bowser (2))
	Description Message: ehelp_339
	Buy Price: 140
	Sell Price: 70
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 467
Item 474:
	Name: W_PEACH
	Icon id: 137
	AnimPose Name: p_w_peach
	Animation Name: Z_1
	Name Message: ename_340 (Peach (2))
	Description Message: ehelp_340
	Buy Price: 150
	Sell Price: 75
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 464
Item 475:
	Name: P_PEACH
	Icon id: 137
	AnimPose Name: e_card_poni
	Animation Name: Z_1
	Name Message: ename_341 (Peach (3))
	Description Message: ehelp_341
	Buy Price: 200
	Sell Price: 100
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 2
	Card Shop Chance: 2
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 465
Item 476:
	Name: ANNNA
	Icon id: 138
	AnimPose Name: FRY_infom
	Animation Name: Z_2
	Name Message: ename_342 (Tippi)
	Description Message: ehelp_342
	Buy Price: 400
	Sell Price: 240
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 468
Item 477:
	Name: FAIRY_CATCH
	Icon id: 138
	AnimPose Name: FRY_throw
	Animation Name: Z_1
	Name Message: ename_343 (Thoreau)
	Description Message: ehelp_343
	Buy Price: 300
	Sell Price: 180
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 469
Item 478:
	Name: FAIRY_BOMB
	Icon id: 138
	AnimPose Name: FRY_bakudan
	Animation Name: Z_1
	Name Message: ename_344 (Boomer)
	Description Message: ehelp_344
	Buy Price: 280
	Sell Price: 168
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 470
Item 479:
	Name: FAIRY_SLIT
	Icon id: 138
	AnimPose Name: FRY_slit
	Animation Name: Z_1
	Name Message: ename_345 (Slim)
	Description Message: ehelp_345
	Buy Price: 250
	Sell Price: 150
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 471
Item 480:
	Name: FAIRY__HIPATTACK
	Icon id: 138
	AnimPose Name: FRY_hipat
	Animation Name: Z_1
	Name Message: ename_346 (Thudley)
	Description Message: ehelp_346
	Buy Price: 225
	Sell Price: 135
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 472
Item 481:
	Name: FAIRY_RIDE
	Icon id: 138
	AnimPose Name: FRY_move
	Animation Name: Z_1
	Name Message: ename_347 (Carrie)
	Description Message: ehelp_347
	Buy Price: 240
	Sell Price: 144
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 473
Item 482:
	Name: FAIRY_REVERSE
	Icon id: 138
	AnimPose Name: FRY_mekri
	Animation Name: Z_1
	Name Message: ename_348 (Fleep)
	Description Message: ehelp_348
	Buy Price: 260
	Sell Price: 156
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 474
Item 483:
	Name: FAIRY_HAMMER
	Icon id: 138
	AnimPose Name: FRY_hummr
	Animation Name: Z_1
	Name Message: ename_349 (Cudge)
	Description Message: ehelp_349
	Buy Price: 290
	Sell Price: 174
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 475
Item 484:
	Name: FAIRY_MINI
	Icon id: 138
	AnimPose Name: FRY_mini
	Animation Name: Z_1
	Name Message: ename_350 (Dottie)
	Description Message: ehelp_350
	Buy Price: 300
	Sell Price: 180
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 476
Item 485:
	Name: FAIRY_SOUND
	Icon id: 138
	AnimPose Name: FRY_pkyrn
	Animation Name: Z_1
	Name Message: ename_351 (Piccolo)
	Description Message: ehelp_351
	Buy Price: 200
	Sell Price: 120
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 479
Item 486:
	Name: FAIRY_COUNTER
	Icon id: 138
	AnimPose Name: FRY_count
	Animation Name: Z_1
	Name Message: ename_352 (Barry)
	Description Message: ehelp_352
	Buy Price: 220
	Sell Price: 132
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 477
Item 487:
	Name: FAIRY_DASH
	Icon id: 138
	AnimPose Name: FRY_dash
	Animation Name: Z_1
	Name Message: ename_353 (Dashell)
	Description Message: ehelp_353
	Buy Price: 210
	Sell Price: 126
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 478
Item 488:
	Name: SMRPG64_KURIO
	Icon id: 138
	AnimPose Name: e_card_krio
	Animation Name: Z_1
	Name Message: ename_354 (Goombario)
	Description Message: ehelp_354
	Buy Price: 450
	Sell Price: 315
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 481
Item 489:
	Name: SMRPG64_KAMEKI
	Icon id: 138
	AnimPose Name: e_card_kameki
	Animation Name: Z_1
	Name Message: ename_355 (Kooper)
	Description Message: ehelp_355
	Buy Price: 470
	Sell Price: 329
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 482
Item 490:
	Name: SMRPG64_PINKY
	Icon id: 138
	AnimPose Name: e_card_pinky
	Animation Name: Z_1
	Name Message: ename_356 (Bombette)
	Description Message: ehelp_356
	Buy Price: 500
	Sell Price: 350
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 483
Item 491:
	Name: SMRPG64_PALETTA
	Icon id: 138
	AnimPose Name: e_card_paleta
	Animation Name: Z_1
	Name Message: ename_357 (Parakarry)
	Description Message: ehelp_357
	Buy Price: 490
	Sell Price: 343
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 484
Item 492:
	Name: SMRPG64_LESALESA
	Icon id: 138
	AnimPose Name: e_card_resa
	Animation Name: Z_1
	Name Message: ename_358 (Bow)
	Description Message: ehelp_358
	Buy Price: 550
	Sell Price: 385
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 485
Item 493:
	Name: SMRPG64_AKARIN
	Icon id: 138
	AnimPose Name: e_card_aka
	Animation Name: Z_1
	Name Message: ename_359 (Watt)
	Description Message: ehelp_359
	Buy Price: 525
	Sell Price: 367
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 486
Item 494:
	Name: SMRPG64_OPUKU
	Icon id: 138
	AnimPose Name: e_card_opu
	Animation Name: Z_1
	Name Message: ename_360 (Sushie)
	Description Message: ehelp_360
	Buy Price: 470
	Sell Price: 329
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 487
Item 495:
	Name: SMRPG64_POKOPI
	Icon id: 138
	AnimPose Name: e_card_pokopi
	Animation Name: Z_1
	Name Message: ename_361 (Lakilester)
	Description Message: ehelp_361
	Buy Price: 500
	Sell Price: 350
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 488
Item 496:
	Name: MARIOST_KURI
	Icon id: 138
	AnimPose Name: e_card_kuris
	Animation Name: Z_1
	Name Message: ename_362 (Goombella)
	Description Message: ehelp_362
	Buy Price: 510
	Sell Price: 357
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 489
Item 497:
	Name: MARIOST_NOKO
	Icon id: 138
	AnimPose Name: e_card_nokota
	Animation Name: Z_1
	Name Message: ename_363 (Koops)
	Description Message: ehelp_363
	Buy Price: 470
	Sell Price: 329
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 490
Item 498:
	Name: MARIOST_CLOUD
	Icon id: 138
	AnimPose Name: e_card_clouda
	Animation Name: Z_1
	Name Message: ename_364 (Madame Flurrie)
	Description Message: ehelp_364
	Buy Price: 465
	Sell Price: 325
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 491
Item 499:
	Name: MARIOST_YOSHI
	Icon id: 138
	AnimPose Name: e_card_tibiyo
	Animation Name: Z_1
	Name Message: ename_365 (Yoshi)
	Description Message: ehelp_365
	Buy Price: 520
	Sell Price: 364
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 492
Item 500:
	Name: MARIOST_VIVI
	Icon id: 138
	AnimPose Name: e_card_bibi
	Animation Name: Z_1
	Name Message: ename_366 (Vivian)
	Description Message: ehelp_366
	Buy Price: 540
	Sell Price: 378
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 493
Item 501:
	Name: MARIOST_BARERU
	Icon id: 138
	AnimPose Name: e_card_barel
	Animation Name: Z_1
	Name Message: ename_367 (Admiral Bobbery)
	Description Message: ehelp_367
	Buy Price: 480
	Sell Price: 336
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 494
Item 502:
	Name: MARIOST_CHUCHU
	Icon id: 138
	AnimPose Name: e_card_tyu
	Animation Name: Z_1
	Name Message: ename_368 (Ms. Mowz)
	Description Message: ehelp_368
	Buy Price: 520
	Sell Price: 364
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 0
	Card Shop Chance: 0
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 421
	Card Shop Block Duplicates: 1
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 495
Item 503:
	Name: MEIDO_NYAN
	Icon id: 136
	AnimPose Name: n_stg3_md_nyan
	Animation Name: Z_1
	Name Message: ename_369 (Meowmaid)
	Description Message: ehelp_369
	Buy Price: 50
	Sell Price: 15
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 20
	Card Shop Chance: 20
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 129
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 370
Item 504:
	Name: GUARD_NYAN
	Icon id: 137
	AnimPose Name: n_stg3_gdnyan
	Animation Name: Z_1
	Name Message: ename_370 (SecuriMeow)
	Description Message: ehelp_370
	Buy Price: 100
	Sell Price: 50
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 129
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 371
Item 505:
	Name: DEARU
	Icon id: 137
	AnimPose Name: n_machi_dearle
	Animation Name: Z_1
	Name Message: ename_371 (Merlon)
	Description Message: ehelp_371
	Buy Price: 70
	Sell Price: 35
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 437
Item 506:
	Name: URA_DEARU
	Icon id: 137
	AnimPose Name: n_machi_c_dearle
	Animation Name: Z_1
	Name Message: ename_372 (Nolrem)
	Description Message: ehelp_372
	Buy Price: 90
	Sell Price: 45
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 179
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 438
Item 507:
	Name: MISUTERU
	Icon id: 137
	AnimPose Name: n_stg2_mist
	Animation Name: n_stg2_mist_Z_1
	Name Message: ename_373 (Merluvlee)
	Description Message: ehelp_373
	Buy Price: 110
	Sell Price: 55
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 439
Item 508:
	Name: SANDERU
	Icon id: 137
	AnimPose Name: n_sundale
	Animation Name: n_stg2_mist_Z_1
	Name Message: ename_374 (Merlee)
	Description Message: ehelp_374
	Buy Price: 110
	Sell Price: 55
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 440
Item 509:
	Name: CRYSTALE
	Icon id: 137
	AnimPose Name: n_starl
	Animation Name: Z_1
	Name Message: ename_375 (Merlumina)
	Description Message: ehelp_375
	Buy Price: 90
	Sell Price: 45
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 66
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 443
Item 510:
	Name: AGERU
	Icon id: 137
	AnimPose Name: e_card_agelu
	Animation Name: Z_1
	Name Message: ename_376 (Bestovius)
	Description Message: ehelp_376
	Buy Price: 80
	Sell Price: 40
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 441
Item 511:
	Name: MIHARU
	Icon id: 137
	AnimPose Name: n_stg1_chief
	Animation Name: Z_1
	Name Message: ename_377 (Watchitt)
	Description Message: ehelp_377
	Buy Price: 90
	Sell Price: 45
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 442
Item 512:
	Name: KOBURON
	Icon id: 138
	AnimPose Name: n_koburon
	Animation Name: Z_1
	Name Message: ename_378 (Whacka)
	Description Message: ehelp_378
	Buy Price: 500
	Sell Price: 300
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 1
	Card Shop Chance: 1
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 179
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 460
Item 513:
	Name: TAMARA
	Icon id: 137
	AnimPose Name: n_stg4_tamara
	Animation Name: Z_1
	Name Message: ename_379 (Squirps)
	Description Message: ehelp_379
	Buy Price: 170
	Sell Price: 85
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 174
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 450
Item 514:
	Name: DAVID
	Icon id: 137
	AnimPose Name: n_stg5_hiroshi
	Animation Name: Z_1
	Name Message: ename_380 (Flint Cragley)
	Description Message: ehelp_380
	Buy Price: 160
	Sell Price: 80
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 221
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 451
Item 515:
	Name: HENRY_STANLAY
	Icon id: 137
	AnimPose Name: e_card_hen
	Animation Name: Z_1
	Name Message: ename_381 (Hornfels & Monzo)
	Description Message: ehelp_381
	Buy Price: 90
	Sell Price: 45
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 221
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 452
Item 516:
	Name: TONO
	Icon id: 137
	AnimPose Name: n_stg6_tono
	Animation Name: Z_1
	Name Message: ename_382 (King Sammer)
	Description Message: ehelp_382
	Buy Price: 130
	Sell Price: 65
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 272
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 453
Item 517:
	Name: ANGEL
	Icon id: 137
	AnimPose Name: n_angeko
	Animation Name: Z_1
	Name Message: ename_383 (Luvbi)
	Description Message: ehelp_383
	Buy Price: 200
	Sell Price: 100
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 359
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 457
Item 518:
	Name: ENNMA
	Icon id: 137
	AnimPose Name: n_enma
	Animation Name: Z_1
	Name Message: ename_384 (Jaydes)
	Description Message: ehelp_384
	Buy Price: 120
	Sell Price: 60
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 307
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 458
Item 519:
	Name: KAMISAMA
	Icon id: 137
	AnimPose Name: n_kami
	Animation Name: Z_1
	Name Message: ename_385 (Grambi)
	Description Message: ehelp_385
	Buy Price: 120
	Sell Price: 60
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 359
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 459
Item 520:
	Name: CUBY
	Icon id: 137
	AnimPose Name: n_stg2_shikai
	Animation Name: n_stg2_shikai_Z_1
	Name Message: ename_386 (The InterNed)
	Description Message: ehelp_386
	Buy Price: 130
	Sell Price: 65
	HP Gain: 0
	XP Gain: 0
	Card Bag Chance: 3
	Card Shop Chance: 3
	Card Shop Bonus Seq: 0
	Card Shop Min GSW(0): 11
	Card Shop Block Duplicates: 0
	Disp Flags: 0x0
	Tribe: -1
	Sort Value: 444
Item 521:
	Name: LUIGI
	Icon id: 138
	AnimPose Name: p_luigi_e
	Animation Name: luigi_Z_1
	Name Message: ename_387 (Luigi)
	Description Message: ehelp_387
	Buy Price: 999
	Sell Price: 999
	HP Gain: 0
